frame,kind,participants,dV,dE,dF,evidence,run
73,gap_disappearance,"{""gap"": -4, ""cells"": [23, 28]}",,,,{},tracker
73,reseal,"{""gap"": -3, ""cells"": [4, 21], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
73,reseal,"{""gap"": -1, ""cells"": [4, 30], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
73,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",tracker
73,contact_death,"{""cells"": [17, 23]}",,,,"{""connectivity_change"": true}",tracker
73,contact_death,"{""cells"": [23, 28]}",,,,"{""connectivity_change"": true}",tracker
73,contact_birth,"{""cells"": [3, 24]}",,,,"{""connectivity_change"": true}",tracker
73,contact_birth,"{""cells"": [6, 36]}",,,,"{""connectivity_change"": true}",tracker
73,contact_birth,"{""cells"": [27, 28]}",,,,"{""connectivity_change"": true}",tracker
73,contact_birth,"{""cells"": [35, 36]}",,,,"{""connectivity_change"": true}",tracker
74,reseal,"{""gap"": -1, ""cells"": [4, 21], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
74,contact_death,"{""cells"": [3, 24]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
74,contact_death,"{""cells"": [27, 28]}",,,,"{""connectivity_change"": true}",tracker
74,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",tracker
74,contact_birth,"{""cells"": [17, 23]}",,,,"{""connectivity_change"": true}",tracker
75,rupture,"{""gap"": -3, ""cells"": [17, 23], ""caps"": []}",2.0,3.0,1.0,{},tracker
75,rupture,"{""gap"": -2, ""cells"": [4, 21], ""caps"": []}",2.0,3.0,1.0,{},tracker
75,contact_death,"{""cells"": [3, 35]}",,,,"{""connectivity_change"": true}",tracker
75,contact_death,"{""cells"": [4, 30]}",,,,"{""connectivity_change"": true}",tracker
75,contact_death,"{""cells"": [9, 23]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
75,contact_death,"{""cells"": [24, 28]}",,,,"{""connectivity_change"": true}",tracker
75,contact_birth,"{""cells"": [9, 37]}",,,,"{""connectivity_change"": true}",tracker
75,contact_birth,"{""cells"": [23, 24]}",,,,"{""connectivity_change"": true}",tracker
76,exit,"{""cell"": 37, ""sides"": 2}",,,,"{""neighbours"": [0, 9]}",tracker
76,gap_disappearance,"{""gap"": -3, ""cells"": [6, 36]}",,,,{},tracker
76,reseal,"{""gap"": -2, ""cells"": [4, 21], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
76,contact_death,"{""cells"": [6, 36]}",,,,"{""connectivity_change"": true}",tracker
76,contact_death,"{""cells"": [23, 24]}",,,,"{""connectivity_change"": true}",tracker
76,contact_birth,"{""cells"": [3, 35]}",,,,"{""connectivity_change"": true}",tracker
76,contact_birth,"{""cells"": [4, 30]}",,,,"{""connectivity_change"": true}",tracker
77,division,"{""parent"": 35, ""children"": [35, 39]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",tracker
77,entry,"{""cell"": 40, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
77,gap_appearance,"{""gap"": -2, ""cells"": [9, 23]}",,,,{},tracker
77,contact_death,"{""cells"": [4, 21]}",,,,"{""connectivity_change"": true}",tracker
77,contact_birth,"{""cells"": [-1, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
77,contact_birth,"{""cells"": [3, 24]}",,,,"{""connectivity_change"": true}",tracker
77,contact_birth,"{""cells"": [3, 28]}",,,,"{""connectivity_change"": true}",tracker
77,contact_birth,"{""cells"": [9, 23]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
77,contact_birth,"{""cells"": [23, 24]}",,,,"{""connectivity_change"": true}",tracker
78,rupture,"{""gap"": -3, ""cells"": [35, 36], ""caps"": []}",2.0,3.0,1.0,{},tracker
78,contact_death,"{""cells"": [-2, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
78,contact_death,"{""cells"": [3, 28]}",,,,"{""connectivity_change"": true}",tracker
78,contact_death,"{""cells"": [23, 24]}",,,,"{""connectivity_change"": true}",tracker
78,contact_death,"{""cells"": [35, 39]}",,,,"{""connectivity_change"": true}",tracker
78,contact_birth,"{""cells"": [-1, 17]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
78,contact_birth,"{""cells"": [3, 39]}",,,,"{""connectivity_change"": true}",tracker
78,contact_birth,"{""cells"": [23, 28]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
79,exit,"{""cell"": 40, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
79,entry,"{""cell"": 41, ""sides"": 3}",,,,"{""neighbours"": [0, 4, 30]}",tracker
79,entry,"{""cell"": 42, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
79,gap_appearance,"{""gap"": -5, ""cells"": [4, 21]}",,,,{},tracker
79,gap_appearance,"{""gap"": -4, ""cells"": [4, 21]}",,,,{},tracker
79,gap_disappearance,"{""gap"": -3, ""cells"": [35, 36]}",,,,{},tracker
79,reseal,"{""gap"": -2, ""cells"": [17, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
79,gap_closure,"{""gap"": -1, ""cells"": [9, 17, 23], ""sides"": 3}",-2.0,-3.0,-1.0,{},tracker
79,contact_death,"{""cells"": [3, 24]}",,,,"{""connectivity_change"": true}",tracker
79,contact_death,"{""cells"": [23, 28]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
79,contact_death,"{""cells"": [35, 36]}",,,,"{""connectivity_change"": true}",tracker
79,contact_birth,"{""cells"": [4, 21]}",,,,"{""connectivity_change"": true}",tracker
79,contact_birth,"{""cells"": [23, 24]}",,,,"{""connectivity_change"": true}",tracker
79,contact_birth,"{""cells"": [24, 28]}",,,,"{""connectivity_change"": true}",tracker
80,entry,"{""cell"": 43, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
80,rupture,"{""gap"": -3, ""cells"": [23, 24], ""caps"": []}",2.0,3.0,1.0,{},tracker
80,reseal,"{""gap"": -2, ""cells"": [4, 21], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
80,reseal,"{""gap"": -1, ""cells"": [4, 21], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
80,contact_death,"{""cells"": [3, 39]}",,,,"{""connectivity_change"": true}",tracker
80,contact_death,"{""cells"": [4, 41]}",,,,"{""connectivity_change"": true}",tracker
80,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",tracker
80,contact_death,"{""cells"": [17, 23]}",,,,"{""connectivity_change"": true}",tracker
80,contact_death,"{""cells"": [30, 41]}",,,,"{""connectivity_change"": true}",tracker
80,contact_birth,"{""cells"": [3, 21]}",,,,"{""connectivity_change"": true}",tracker
80,contact_birth,"{""cells"": [6, 36]}",,,,"{""connectivity_change"": true}",tracker
80,contact_birth,"{""cells"": [35, 36]}",,,,"{""connectivity_change"": true}",tracker
81,rupture,"{""gap"": -4, ""cells"": [4, 21], ""caps"": []}",2.0,3.0,1.0,{},tracker
81,rupture,"{""gap"": -3, ""cells"": [4, 21], ""caps"": []}",2.0,3.0,1.0,{},tracker
81,gap_appearance,"{""gap"": -2, ""cells"": [3, 24]}",,,,{},tracker
81,reseal,"{""gap"": -1, ""cells"": [23, 24], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
81,contact_death,"{""cells"": [6, 36]}",,,,"{""connectivity_change"": true}",tracker
81,contact_death,"{""cells"": [24, 28]}",,,,"{""connectivity_change"": true}",tracker
81,contact_death,"{""cells"": [35, 36]}",,,,"{""connectivity_change"": true}",tracker
81,contact_birth,"{""cells"": [3, 24]}",,,,"{""connectivity_change"": true}",tracker
81,contact_birth,"{""cells"": [6, 21]}",,,,"{""connectivity_change"": true}",tracker
81,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",tracker
81,contact_birth,"{""cells"": [17, 23]}",,,,"{""connectivity_change"": true}",tracker
81,contact_birth,"{""cells"": [30, 41]}",,,,"{""connectivity_change"": true}",tracker
81,contact_birth,"{""cells"": [39, 42]}",,,,"{""connectivity_change"": true}",tracker
82,gap_disappearance,"{""gap"": -3, ""cells"": [3, 24]}",,,,{},tracker
82,gap_disappearance,"{""gap"": -2, ""cells"": [4, 21]}",,,,{},tracker
82,gap_disappearance,"{""gap"": -1, ""cells"": [4, 21]}",,,,{},tracker
82,contact_death,"{""cells"": [3, 24]}",,,,"{""connectivity_change"": true}",tracker
82,contact_death,"{""cells"": [4, 21]}",,,,"{""connectivity_change"": true}",tracker
82,contact_death,"{""cells"": [4, 30]}",,,,"{""connectivity_change"": true}",tracker
82,contact_death,"{""cells"": [6, 21]}",,,,"{""connectivity_change"": true}",tracker
82,contact_death,"{""cells"": [39, 42]}",,,,"{""connectivity_change"": true}",tracker
82,contact_birth,"{""cells"": [9, 24]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
82,contact_birth,"{""cells"": [35, 36]}",,,,"{""connectivity_change"": true}",tracker
0,division,"{""parent"": 18, ""children"": [18, 41]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",gt_ids
0,rupture,"{""gap"": -1, ""cells"": [1, 5], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
0,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
0,contact_death,"{""cells"": [28, 32]}",,,,"{""connectivity_change"": true}",gt_ids
1,reseal,"{""gap"": -1, ""cells"": [1, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
1,contact_death,"{""cells"": [13, 41]}",,,,"{""connectivity_change"": true}",gt_ids
1,contact_death,"{""cells"": [18, 41]}",,,,"{""connectivity_change"": true}",gt_ids
1,contact_birth,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
1,contact_birth,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
1,contact_birth,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
2,exit,"{""cell"": 41, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
2,gap_appearance,"{""gap"": -1, ""cells"": [28]}",,,,{},gt_ids
2,contact_death,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
2,contact_death,"{""cells"": [1, 13]}",,,,"{""connectivity_change"": true}",gt_ids
2,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
2,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
3,gap_disappearance,"{""gap"": -1, ""cells"": [28]}",,,,{},gt_ids
3,contact_birth,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
3,contact_birth,"{""cells"": [1, 13]}",,,,"{""connectivity_change"": true}",gt_ids
3,contact_birth,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
3,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
4,gap_nucleation,"{""gap"": -2, ""cells"": [1, 9, 13], ""sides"": 3}",2.0,3.0,1.0,{},gt_ids
4,rupture,"{""gap"": -1, ""cells"": [1, 9], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
5,rupture,"{""gap"": -3, ""cells"": [22, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
5,reseal,"{""gap"": -2, ""cells"": [1, 9], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
5,contact_death,"{""cells"": [-1, 1]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
5,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
6,exit,"{""cell"": 32, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
6,gap_appearance,"{""gap"": -4, ""cells"": [1, 5, 9]}",,,,{},gt_ids
6,gap_appearance,"{""gap"": -3, ""cells"": [5, 9]}",,,,{},gt_ids
6,contact_birth,"{""cells"": [-1, 1]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_birth,"{""cells"": [5, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
7,reseal,"{""gap"": -4, ""cells"": [22, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
7,reseal,"{""gap"": -3, ""cells"": [5, 9], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
7,gap_disappearance,"{""gap"": -1, ""cells"": [1, 9, 13]}",,,,{},gt_ids
7,contact_death,"{""cells"": [1, 13]}",,,,"{""connectivity_change"": true}",gt_ids
7,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
7,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
7,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
8,gap_appearance,"{""gap"": -2, ""cells"": [9, 13]}",,,,{},gt_ids
8,gap_disappearance,"{""gap"": -1, ""cells"": [1, 5, 9]}",,,,{},gt_ids
8,contact_death,"{""cells"": [5, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_birth,"{""cells"": [1, 13]}",,,,"{""connectivity_change"": true}",gt_ids
8,contact_birth,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
9,entry,"{""cell"": 32, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
9,gap_disappearance,"{""gap"": -1, ""cells"": [9, 13]}",,,,{},gt_ids
9,contact_death,"{""cells"": [1, 13]}",,,,"{""connectivity_change"": true}",gt_ids
9,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
9,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
9,contact_birth,"{""cells"": [5, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
10,exit,"{""cell"": 32, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
10,contact_death,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
10,contact_death,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
10,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
10,contact_death,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
10,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
12,gap_appearance,"{""gap"": -1, ""cells"": [13, 18]}",,,,{},gt_ids
12,contact_birth,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
12,contact_birth,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
12,contact_birth,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
12,contact_birth,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
12,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
13,rupture,"{""gap"": -3, ""cells"": [5, 9], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
13,rupture,"{""gap"": -2, ""cells"": [22, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
13,contact_death,"{""cells"": [1, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
13,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
14,gap_appearance,"{""gap"": -4, ""cells"": [1, 9, 13, 22, 23, 26]}",,,,{},gt_ids
14,reseal,"{""gap"": -3, ""cells"": [22, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
14,reseal,"{""gap"": -2, ""cells"": [5, 9], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
14,reseal,"{""gap"": -1, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
14,contact_birth,"{""cells"": [1, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
14,contact_birth,"{""cells"": [1, 13]}",,,,"{""connectivity_change"": true}",gt_ids
14,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
14,contact_birth,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
15,gap_appearance,"{""gap"": -2, ""cells"": [9, 22]}",,,,{},gt_ids
15,gap_disappearance,"{""gap"": -1, ""cells"": [1, 9, 13, 22, 23, 26]}",,,,{},gt_ids
15,contact_death,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_death,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_death,"{""cells"": [1, 13]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_death,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_death,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
15,contact_birth,"{""cells"": [9, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
16,gap_disappearance,"{""gap"": -1, ""cells"": [9, 22]}",,,,{},gt_ids
16,contact_death,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
16,contact_birth,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
16,contact_birth,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
17,gap_appearance,"{""gap"": -1, ""cells"": [23, 26]}",,,,{},gt_ids
17,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
17,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
18,gap_disappearance,"{""gap"": -1, ""cells"": [23, 26]}",,,,{},gt_ids
18,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
18,contact_birth,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
19,rupture,"{""gap"": -1, ""cells"": [13, 22], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
19,contact_birth,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
19,contact_birth,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
19,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
19,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
20,gap_appearance,"{""gap"": -2, ""cells"": [9, 13]}",,,,{},gt_ids
20,gap_disappearance,"{""gap"": -1, ""cells"": [13, 22]}",,,,{},gt_ids
20,contact_death,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
20,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
20,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
20,contact_death,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
20,contact_birth,"{""cells"": [9, 13]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
21,rupture,"{""gap"": -3, ""cells"": [13, 18], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
21,gap_appearance,"{""gap"": -2, ""cells"": [22]}",,,,{},gt_ids
21,gap_disappearance,"{""gap"": -1, ""cells"": [9, 13]}",,,,{},gt_ids
21,contact_death,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
21,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
21,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
21,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
21,contact_birth,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
22,gap_disappearance,"{""gap"": -2, ""cells"": [22]}",,,,{},gt_ids
22,reseal,"{""gap"": -1, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
22,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
22,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
23,rupture,"{""gap"": -3, ""cells"": [1, 5], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
23,rupture,"{""gap"": -2, ""cells"": [1, 5], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
23,gap_appearance,"{""gap"": -1, ""cells"": [1, 5, 9]}",,,,{},gt_ids
23,contact_death,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
23,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
23,contact_birth,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
23,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
24,entry,"{""cell"": 42, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
24,gap_disappearance,"{""gap"": -3, ""cells"": [1, 5, 9]}",,,,{},gt_ids
24,reseal,"{""gap"": -1, ""cells"": [1, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
24,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
24,contact_birth,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
24,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
24,contact_birth,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
24,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
25,division,"{""parent"": 28, ""children"": [43, 44]}",2.0,3.0,1.0,"{""source"": ""lineage""}",gt_ids
25,exit,"{""cell"": 42, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
25,reseal,"{""gap"": -1, ""cells"": [1, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
25,contact_death,"{""cells"": [9, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_death,"{""cells"": [9, 23]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_death,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
25,contact_birth,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
26,entry,"{""cell"": 42, ""sides"": 2}",,,,"{""neighbours"": [0, 44]}",gt_ids
26,rupture,"{""gap"": -3, ""cells"": [13, 18], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
26,rupture,"{""gap"": -2, ""cells"": [5, 9], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
26,gap_appearance,"{""gap"": -1, ""cells"": [9, 22, 23]}",,,,{},gt_ids
26,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
26,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
26,contact_death,"{""cells"": [43, 44]}",,,,"{""connectivity_change"": true}",gt_ids
26,contact_birth,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
26,contact_birth,"{""cells"": [9, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_birth,"{""cells"": [9, 23]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
27,exit,"{""cell"": 43, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
27,gap_disappearance,"{""gap"": -3, ""cells"": [9, 22, 23]}",,,,{},gt_ids
27,gap_disappearance,"{""gap"": -2, ""cells"": [5, 9]}",,,,{},gt_ids
27,gap_disappearance,"{""gap"": -1, ""cells"": [13, 18]}",,,,{},gt_ids
27,contact_death,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
27,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
27,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
27,contact_death,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
27,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
27,contact_death,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
27,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
27,contact_death,"{""cells"": [42, 44]}",,,,"{""connectivity_change"": true}",gt_ids
28,exit,"{""cell"": 42, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
28,entry,"{""cell"": 45, ""sides"": 2}",,,,"{""neighbours"": [0, 44]}",gt_ids
28,gap_appearance,"{""gap"": -3, ""cells"": [1, 9]}",,,,{},gt_ids
28,gap_appearance,"{""gap"": -2, ""cells"": [1, 5]}",,,,{},gt_ids
28,gap_appearance,"{""gap"": -1, ""cells"": [1, 5, 9]}",,,,{},gt_ids
28,contact_birth,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
28,contact_birth,"{""cells"": [1, 9]}",,,,"{""connectivity_change"": true}",gt_ids
28,contact_birth,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
28,contact_birth,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
28,contact_birth,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
28,contact_birth,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
28,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
29,gap_disappearance,"{""gap"": -3, ""cells"": [1, 5, 9]}",,,,{},gt_ids
29,reseal,"{""gap"": -2, ""cells"": [1, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
29,gap_disappearance,"{""gap"": -1, ""cells"": [1, 9]}",,,,{},gt_ids
29,contact_death,"{""cells"": [1, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
29,contact_death,"{""cells"": [18, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
29,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
30,rupture,"{""gap"": -2, ""cells"": [22, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
30,rupture,"{""gap"": -1, ""cells"": [22, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
30,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
31,entry,"{""cell"": 34, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
31,reseal,"{""gap"": -1, ""cells"": [22, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
31,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
31,contact_death,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
31,contact_death,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
32,exit,"{""cell"": 34, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
32,reseal,"{""gap"": -1, ""cells"": [22, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
32,contact_birth,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
32,contact_birth,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
32,contact_birth,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
